table_id,proxy_col,direction,thresh_method,binarize_thresh,n_rows,positive_rate,kept,reason,proxy_quality
z_respiratory_rate_tables_licensed_11688_episode1_timeseries,Glucose,POSITIVE,median_fallback,156.0,68,0.9852941176470589,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_11787_episode2_timeseries,Glucose,POSITIVE,median_fallback,132.0,60,0.9333333333333333,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_11850_episode1_timeseries,Glucose,POSITIVE,median_fallback,93.0,60,0.9333333333333333,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_11948_episode1_timeseries,Glucose,POSITIVE,median_fallback,106.0,49,0.9183673469387755,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_11964_episode1_timeseries,Glucose,POSITIVE,otsu,118.45833333333334,148,0.9594594594594594,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_11985_episode1_timeseries,Glucose,POSITIVE,otsu,118.0952380952381,71,0.8873239436619719,False,concept_cap,
z_respiratory_rate_tables_licensed_12082_episode1_timeseries,Glucose,POSITIVE,median_fallback,130.5,55,0.9818181818181818,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_12166_episode1_timeseries,Glucose,POSITIVE,median_fallback,134.0,57,0.9649122807017544,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_12242_episode1_timeseries,Glucose,POSITIVE,otsu,168.7258064516129,66,0.6060606060606061,False,concept_cap,
z_respiratory_rate_tables_licensed_12387_episode2_timeseries,Glucose,POSITIVE,median_fallback,85.5,43,0.9767441860465116,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_12536_episode1_timeseries,Glucose,POSITIVE,median_fallback,177.5,37,0.8918918918918919,False,concept_cap,
z_respiratory_rate_tables_licensed_12561_episode1_timeseries,Glucose,POSITIVE,median_fallback,106.0,51,0.9215686274509803,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_12685_episode1_timeseries,Glucose,POSITIVE,otsu,160.25,41,0.9024390243902439,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_12767_episode1_timeseries,Glucose,POSITIVE,median_fallback,136.0,58,0.9655172413793104,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_12769_episode2_timeseries,Glucose,POSITIVE,otsu,130.69117647058823,124,0.8548387096774194,False,concept_cap,
z_respiratory_rate_tables_licensed_12811_episode1_timeseries,Glucose,POSITIVE,otsu,162.0731707317073,129,0.7209302325581395,False,concept_cap,
z_respiratory_rate_tables_licensed_12815_episode1_timeseries,Glucose,POSITIVE,median_fallback,143.0,57,0.9298245614035088,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_12903_episode1_timeseries,Glucose,POSITIVE,otsu,118.09615384615384,125,0.856,False,concept_cap,
z_respiratory_rate_tables_licensed_13153_episode1_timeseries,Glucose,POSITIVE,otsu,115.29166666666667,134,0.9104477611940298,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_1338_episode1_timeseries,Glucose,POSITIVE,otsu,133.66666666666666,65,0.8769230769230769,False,concept_cap,
z_respiratory_rate_tables_licensed_13559_episode1_timeseries,Glucose,POSITIVE,median_fallback,158.0,62,0.9354838709677419,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_13565_episode1_timeseries,Glucose,POSITIVE,otsu,122.41304347826087,100,0.82,False,concept_cap,
z_respiratory_rate_tables_licensed_13646_episode1_timeseries,Glucose,POSITIVE,median_fallback,96.0,66,0.9848484848484849,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_13686_episode2_timeseries,Glucose,POSITIVE,median_fallback,130.5,56,0.9285714285714286,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_13719_episode1_timeseries,Glucose,POSITIVE,otsu,141.08333333333331,106,0.9245283018867925,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_13748_episode1_timeseries,Glucose,POSITIVE,otsu,220.25,56,0.8928571428571429,False,concept_cap,
z_respiratory_rate_tables_licensed_13778_episode1_timeseries,Glucose,POSITIVE,otsu,176.10344827586206,61,0.6721311475409836,False,concept_cap,
z_respiratory_rate_tables_licensed_13926_episode1_timeseries,Glucose,POSITIVE,median_fallback,140.0,62,0.967741935483871,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14012_episode1_timeseries,Glucose,POSITIVE,median_fallback,148.0,54,0.9444444444444444,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14127_episode1_timeseries,Glucose,POSITIVE,otsu,124.10000000000001,100,0.83,False,concept_cap,
z_respiratory_rate_tables_licensed_14203_episode1_timeseries,Glucose,POSITIVE,median_fallback,122.0,51,0.9803921568627451,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14297_episode1_timeseries,Glucose,POSITIVE,median_fallback,112.0,55,0.9636363636363636,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14321_episode1_timeseries,Glucose,POSITIVE,otsu,121.0,134,0.9626865671641791,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_1438_episode1_timeseries,Glucose,POSITIVE,median_fallback,92.5,49,0.9591836734693877,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14420_episode1_timeseries,Glucose,POSITIVE,otsu,104.73214285714286,102,0.8529411764705882,False,concept_cap,
z_respiratory_rate_tables_licensed_1449_episode1_timeseries,Glucose,POSITIVE,otsu,123.27777777777777,91,0.8791208791208791,False,concept_cap,
z_respiratory_rate_tables_licensed_14592_episode1_timeseries,Glucose,POSITIVE,otsu,121.0,100,0.81,False,concept_cap,
z_respiratory_rate_tables_licensed_14603_episode1_timeseries,Glucose,POSITIVE,median_fallback,101.0,92,0.9565217391304348,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14651_episode1_timeseries,Glucose,POSITIVE,median_fallback,138.0,61,0.9344262295081968,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14660_episode1_timeseries,Glucose,POSITIVE,otsu,144.6818181818182,68,0.9117647058823529,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14667_episode1_timeseries,Glucose,POSITIVE,otsu,140.10000000000002,68,0.9705882352941176,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14715_episode1_timeseries,Glucose,POSITIVE,otsu,108.67307692307692,124,0.8951612903225806,False,concept_cap,
z_respiratory_rate_tables_licensed_14741_episode2_timeseries,Glucose,POSITIVE,median_fallback,97.0,66,0.9696969696969697,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_14898_episode1_timeseries,Glucose,POSITIVE,otsu,235.11363636363637,88,0.5681818181818182,False,concept_cap,
z_respiratory_rate_tables_licensed_14947_episode1_timeseries,Glucose,POSITIVE,otsu,200.75,58,0.9482758620689655,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15020_episode1_timeseries,Glucose,POSITIVE,otsu,112.5,95,0.8842105263157894,False,concept_cap,
z_respiratory_rate_tables_licensed_15062_episode1_timeseries,Glucose,POSITIVE,otsu,123.58333333333333,56,0.9464285714285714,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15236_episode1_timeseries,Glucose,POSITIVE,otsu,174.1730769230769,91,0.7252747252747253,False,concept_cap,
z_respiratory_rate_tables_licensed_15380_episode2_timeseries,Glucose,POSITIVE,median_fallback,87.0,53,0.9622641509433962,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15380_episode3_timeseries,Glucose,POSITIVE,median_fallback,83.0,60,0.9833333333333333,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15380_episode4_timeseries,Glucose,POSITIVE,median_fallback,112.0,57,0.9473684210526315,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15387_episode1_timeseries,Glucose,POSITIVE,median_fallback,119.5,58,0.9310344827586207,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15403_episode1_timeseries,Glucose,POSITIVE,median_fallback,123.0,75,0.9733333333333334,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15472_episode2_timeseries,Glucose,POSITIVE,median_fallback,185.0,92,0.967391304347826,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15472_episode8_timeseries,Glucose,POSITIVE,otsu,135.72222222222223,64,0.859375,False,concept_cap,
z_respiratory_rate_tables_licensed_15489_episode1_timeseries,Glucose,POSITIVE,otsu,124.65,63,0.9206349206349206,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15525_episode1_timeseries,Glucose,POSITIVE,otsu,103.5,61,0.9344262295081968,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15554_episode1_timeseries,Glucose,POSITIVE,median_fallback,101.0,58,0.9482758620689655,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15602_episode1_timeseries,Glucose,POSITIVE,median_fallback,124.5,109,0.9724770642201835,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15641_episode1_timeseries,Glucose,POSITIVE,otsu,118.13043478260869,105,0.7428571428571429,False,concept_cap,
z_respiratory_rate_tables_licensed_15646_episode1_timeseries,Glucose,POSITIVE,median_fallback,155.0,61,0.9672131147540983,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15724_episode1_timeseries,Glucose,POSITIVE,median_fallback,139.0,157,0.9745222929936306,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15726_episode1_timeseries,Glucose,POSITIVE,median_fallback,134.0,70,0.9428571428571428,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15774_episode1_timeseries,Glucose,POSITIVE,otsu,184.95,97,0.9484536082474226,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15877_episode1_timeseries,Glucose,POSITIVE,otsu,97.25,65,0.9846153846153847,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15935_episode2_timeseries,Glucose,POSITIVE,otsu,124.80624999999998,107,0.8317757009345794,False,concept_cap,
z_respiratory_rate_tables_licensed_1594_episode3_timeseries,Glucose,POSITIVE,median_fallback,174.5,53,0.9433962264150944,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_15952_episode1_timeseries,Glucose,POSITIVE,otsu,188.25,113,0.6902654867256637,False,concept_cap,
z_respiratory_rate_tables_licensed_15977_episode1_timeseries,Glucose,POSITIVE,otsu,218.66666666666666,108,0.9166666666666666,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16144_episode1_timeseries,Glucose,POSITIVE,otsu,114.19999999999999,66,0.9393939393939394,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_1621_episode1_timeseries,Glucose,POSITIVE,median_fallback,127.0,61,0.9344262295081968,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16236_episode1_timeseries,Glucose,POSITIVE,median_fallback,143.0,97,0.979381443298969,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16240_episode1_timeseries,Glucose,POSITIVE,median_fallback,115.5,61,0.9344262295081968,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16279_episode1_timeseries,Glucose,POSITIVE,otsu,127.93103448275862,131,0.8473282442748091,False,concept_cap,
z_respiratory_rate_tables_licensed_16341_episode1_timeseries,Glucose,POSITIVE,median_fallback,134.0,64,0.9375,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16368_episode1_timeseries,Glucose,POSITIVE,otsu,133.8125,78,0.8717948717948718,False,concept_cap,
z_respiratory_rate_tables_licensed_16373_episode1_timeseries,Glucose,POSITIVE,otsu,166.75,66,0.9393939393939394,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16379_episode1_timeseries,Glucose,POSITIVE,median_fallback,107.0,62,0.9354838709677419,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16549_episode1_timeseries,Glucose,POSITIVE,otsu,121.4375,105,0.8571428571428571,False,concept_cap,
z_respiratory_rate_tables_licensed_1658_episode1_timeseries,Glucose,POSITIVE,median_fallback,110.5,61,0.9672131147540983,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16786_episode4_timeseries,Glucose,POSITIVE,otsu,136.96428571428572,109,0.9174311926605505,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16849_episode2_timeseries,Glucose,POSITIVE,median_fallback,95.0,46,0.9782608695652174,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_16934_episode2_timeseries,Glucose,POSITIVE,otsu,135.05555555555554,117,0.8205128205128205,False,concept_cap,
z_respiratory_rate_tables_licensed_17128_episode1_timeseries,Glucose,POSITIVE,median_fallback,149.0,46,0.9565217391304348,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_1712_episode1_timeseries,Glucose,POSITIVE,otsu,190.0,53,0.9245283018867925,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17150_episode1_timeseries,Glucose,POSITIVE,median_fallback,155.0,53,0.9245283018867925,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17190_episode5_timeseries,Glucose,POSITIVE,otsu,97.0,111,0.9009009009009009,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17399_episode1_timeseries,Glucose,POSITIVE,otsu,86.66666666666667,66,0.9242424242424242,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17407_episode1_timeseries,Glucose,POSITIVE,median_fallback,114.5,51,0.9411764705882353,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17464_episode1_timeseries,Glucose,POSITIVE,median_fallback,123.0,60,0.9666666666666667,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17472_episode1_timeseries,Glucose,POSITIVE,median_fallback,118.0,65,0.9846153846153847,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17472_episode2_timeseries,Glucose,POSITIVE,otsu,110.03125,125,0.904,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17605_episode1_timeseries,Glucose,POSITIVE,median_fallback,115.0,67,0.9701492537313433,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17638_episode1_timeseries,Glucose,POSITIVE,otsu,118.05405405405405,105,0.7333333333333333,False,concept_cap,
z_respiratory_rate_tables_licensed_17758_episode1_timeseries,Glucose,POSITIVE,otsu,117.42105263157896,99,0.9191919191919192,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_17758_episode2_timeseries,Glucose,POSITIVE,otsu,156.125,106,0.8490566037735849,False,concept_cap,
z_respiratory_rate_tables_licensed_17822_episode1_timeseries,Glucose,POSITIVE,median_fallback,131.5,83,0.9759036144578314,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18008_episode1_timeseries,Glucose,POSITIVE,otsu,147.03703703703704,88,0.8181818181818182,False,concept_cap,
z_respiratory_rate_tables_licensed_18013_episode1_timeseries,Glucose,POSITIVE,median_fallback,101.0,68,0.9558823529411765,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18122_episode1_timeseries,Glucose,POSITIVE,otsu,130.5,104,0.8846153846153846,False,concept_cap,
z_respiratory_rate_tables_licensed_18123_episode3_timeseries,Glucose,POSITIVE,median_fallback,111.0,66,0.9545454545454546,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18126_episode2_timeseries,Glucose,POSITIVE,median_fallback,82.0,67,0.9552238805970149,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18130_episode1_timeseries,Glucose,POSITIVE,median_fallback,127.5,35,0.9428571428571428,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18137_episode1_timeseries,Glucose,POSITIVE,otsu,186.3709677419355,76,0.6973684210526315,False,concept_cap,
z_respiratory_rate_tables_licensed_18181_episode1_timeseries,Glucose,POSITIVE,median_fallback,97.0,53,0.9433962264150944,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_1819_episode2_timeseries,Glucose,POSITIVE,otsu,98.1904761904762,100,0.95,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18225_episode1_timeseries,Glucose,POSITIVE,otsu,99.84615384615384,71,0.8591549295774648,False,concept_cap,
z_respiratory_rate_tables_licensed_18225_episode2_timeseries,Glucose,POSITIVE,otsu,105.05,61,0.9508196721311475,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18299_episode1_timeseries,Glucose,POSITIVE,otsu,148.27777777777777,67,0.9552238805970149,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18408_episode2_timeseries,Glucose,POSITIVE,median_fallback,163.5,60,0.9666666666666667,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18419_episode1_timeseries,Glucose,POSITIVE,otsu,149.72727272727275,99,0.898989898989899,False,concept_cap,
z_respiratory_rate_tables_licensed_18443_episode1_timeseries,Glucose,POSITIVE,median_fallback,107.5,61,0.9508196721311475,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18557_episode1_timeseries,Glucose,POSITIVE,otsu,136.0625,37,0.5945945945945946,False,concept_cap,
z_respiratory_rate_tables_licensed_18557_episode4_timeseries,Glucose,POSITIVE,otsu,101.9090909090909,131,0.8931297709923665,False,concept_cap,
z_respiratory_rate_tables_licensed_18725_episode3_timeseries,Glucose,POSITIVE,otsu,385.6818181818182,71,0.8732394366197183,False,concept_cap,
z_respiratory_rate_tables_licensed_18753_episode1_timeseries,Glucose,POSITIVE,median_fallback,98.0,57,0.9649122807017544,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18756_episode1_timeseries,Glucose,POSITIVE,otsu,137.6551724137931,129,0.7209302325581395,False,concept_cap,
z_respiratory_rate_tables_licensed_18837_episode1_timeseries,Glucose,POSITIVE,median_fallback,199.0,45,0.9111111111111111,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18916_episode1_timeseries,Glucose,POSITIVE,otsu,120.72727272727273,57,0.8947368421052632,False,concept_cap,
z_respiratory_rate_tables_licensed_18918_episode1_timeseries,Glucose,POSITIVE,median_fallback,81.0,50,0.96,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_1898_episode1_timeseries,Glucose,POSITIVE,median_fallback,80.5,56,0.9821428571428571,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_18995_episode1_timeseries,Glucose,POSITIVE,median_fallback,95.0,59,0.9491525423728814,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_19050_episode1_timeseries,Glucose,POSITIVE,median_fallback,118.0,67,0.9402985074626866,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_19087_episode1_timeseries,Glucose,POSITIVE,median_fallback,146.0,63,0.9365079365079365,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_1908_episode1_timeseries,Glucose,POSITIVE,median_fallback,97.0,35,0.9142857142857143,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_19361_episode1_timeseries,Glucose,POSITIVE,otsu,183.66666666666669,71,0.8873239436619719,False,concept_cap,
z_respiratory_rate_tables_licensed_19553_episode1_timeseries,Glucose,POSITIVE,otsu,267.0,51,0.9019607843137255,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_19599_episode1_timeseries,Glucose,POSITIVE,median_fallback,145.0,66,0.9545454545454546,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_19604_episode2_timeseries,Glucose,POSITIVE,median_fallback,113.0,49,0.9591836734693877,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_19668_episode1_timeseries,Glucose,POSITIVE,median_fallback,137.0,42,0.9523809523809523,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_19859_episode1_timeseries,Glucose,POSITIVE,median_fallback,105.5,44,0.9772727272727273,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_19913_episode1_timeseries,Glucose,POSITIVE,otsu,106.69999999999999,108,0.8611111111111112,False,concept_cap,
z_respiratory_rate_tables_licensed_19952_episode2_timeseries,Glucose,POSITIVE,median_fallback,180.0,59,0.9491525423728814,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20101_episode3_timeseries,Glucose,POSITIVE,otsu,104.11764705882354,62,0.8709677419354839,False,concept_cap,
z_respiratory_rate_tables_licensed_20181_episode1_timeseries,Glucose,POSITIVE,otsu,178.61904761904762,61,0.7377049180327869,False,concept_cap,
z_respiratory_rate_tables_licensed_20190_episode2_timeseries,Glucose,POSITIVE,median_fallback,106.0,74,0.972972972972973,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20190_episode3_timeseries,Glucose,POSITIVE,median_fallback,116.5,45,0.9777777777777777,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20235_episode1_timeseries,Glucose,POSITIVE,median_fallback,112.0,60,0.9833333333333333,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20252_episode1_timeseries,Glucose,POSITIVE,otsu,149.13636363636363,96,0.90625,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_2029_episode2_timeseries,Glucose,POSITIVE,median_fallback,185.0,53,0.9245283018867925,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20412_episode1_timeseries,Glucose,POSITIVE,otsu,144.2,78,0.9102564102564102,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20441_episode1_timeseries,Glucose,POSITIVE,otsu,110.08620689655173,102,0.8137254901960784,False,concept_cap,
z_respiratory_rate_tables_licensed_2045_episode2_timeseries,Glucose,POSITIVE,otsu,239.29166666666666,68,0.8529411764705882,False,concept_cap,
z_respiratory_rate_tables_licensed_20462_episode1_timeseries,Glucose,POSITIVE,otsu,116.70689655172414,96,0.8958333333333334,False,concept_cap,
z_respiratory_rate_tables_licensed_20545_episode1_timeseries,Glucose,POSITIVE,median_fallback,74.0,62,0.9838709677419355,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20546_episode1_timeseries,Glucose,POSITIVE,otsu,153.28000000000003,61,0.5245901639344263,False,concept_cap,
z_respiratory_rate_tables_licensed_20566_episode1_timeseries,Glucose,POSITIVE,otsu,150.22727272727275,94,0.9361702127659575,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_2067_episode1_timeseries,Glucose,POSITIVE,median_fallback,105.0,58,0.9482758620689655,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20750_episode1_timeseries,Glucose,POSITIVE,median_fallback,155.0,66,0.9393939393939394,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20824_episode1_timeseries,Glucose,POSITIVE,otsu,150.0,64,0.921875,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20844_episode1_timeseries,Glucose,POSITIVE,otsu,66.0,94,0.9893617021276596,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20929_episode1_timeseries,Glucose,POSITIVE,otsu,170.0909090909091,91,0.9120879120879121,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_20929_episode2_timeseries,Glucose,POSITIVE,otsu,126.5,102,0.8725490196078431,False,concept_cap,
z_respiratory_rate_tables_licensed_20996_episode1_timeseries,Glucose,POSITIVE,otsu,119.63636363636363,98,0.9285714285714286,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_21022_episode1_timeseries,Glucose,POSITIVE,median_fallback,82.0,53,0.9622641509433962,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_2102_episode1_timeseries,Glucose,POSITIVE,median_fallback,102.0,60,0.9333333333333333,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_21238_episode1_timeseries,Glucose,POSITIVE,median_fallback,117.0,64,0.984375,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_21325_episode1_timeseries,Glucose,POSITIVE,otsu,229.3653846153846,134,0.8208955223880597,False,concept_cap,
z_respiratory_rate_tables_licensed_21347_episode1_timeseries,Glucose,POSITIVE,otsu,142.10000000000002,55,0.8,False,concept_cap,
z_respiratory_rate_tables_licensed_21378_episode1_timeseries,Glucose,POSITIVE,median_fallback,125.0,62,0.9516129032258065,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_21388_episode1_timeseries,Glucose,POSITIVE,otsu,169.875,57,0.9298245614035088,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_21453_episode1_timeseries,Glucose,POSITIVE,median_fallback,112.0,57,0.9824561403508771,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_21460_episode1_timeseries,Glucose,POSITIVE,otsu,158.58823529411765,98,0.8979591836734694,False,concept_cap,
z_respiratory_rate_tables_licensed_21466_episode1_timeseries,Glucose,POSITIVE,median_fallback,122.0,57,0.9473684210526315,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_21534_episode1_timeseries,Glucose,POSITIVE,median_fallback,130.0,54,0.9259259259259259,False,extreme_pos_rate,
z_respiratory_rate_tables_licensed_21597_episode1_timeseries,Glucose,POSITIVE,otsu,141.296875,99,0.8080808080808081,False,concept_cap,
