table_id,proxy_col,direction,thresh_method,binarize_thresh,n_rows,positive_rate,kept,reason,proxy_quality
results-48.87567816-2.327157534-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9666666666666667,False,extreme_pos_rate,
results-48.87567816-2.32859589-52.5,Price_level,POSITIVE,median_fallback,1.5,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.876150661493-2.35664383561644-52.5,Price_level,POSITIVE,median_fallback,2.0,58.0,0.9827586206896551,False,extreme_pos_rate,
results-48.876150661493-2.36958904109589-52.5,Price_level,POSITIVE,median_fallback,1.5,59.0,0.9830508474576272,False,extreme_pos_rate,
results-48.87662317-2.342979452-52.5,Price_level,POSITIVE,median_fallback,2.0,53.0,0.9811320754716981,False,extreme_pos_rate,
results-48.87662317-2.355924658-52.5,Price_level,POSITIVE,median_fallback,2.0,48.0,0.9791666666666666,False,extreme_pos_rate,
results-48.87662317-2.357363014-52.5,Price_level,POSITIVE,median_fallback,2.0,44.0,0.9772727272727273,False,extreme_pos_rate,
results-48.8770956709431-2.33938356164384-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.87756818-2.327157534-52.5,Price_level,POSITIVE,median_fallback,1.5,51.0,0.9803921568627451,False,extreme_pos_rate,
results-48.87756818-2.331472603-52.5_1,Price_level,POSITIVE,median_fallback,2.5,57.0,0.9824561403508771,False,extreme_pos_rate,
results-48.87756818-2.354486301-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.87851319-2.345856164-52.5,Price_level,POSITIVE,median_fallback,1.0,60.0,0.016666666666666666,False,extreme_pos_rate,
results-48.87898569-2.358082192-52.5,Price_level,POSITIVE,median_fallback,1.5,48.0,0.9791666666666666,False,extreme_pos_rate,
results-48.87945819-2.354486301-52.5,Price_level,POSITIVE,median_fallback,2.0,42.0,0.9285714285714286,False,extreme_pos_rate,
results-48.8799306992934-2.32931506849315-52.5,Price_level,POSITIVE,median_fallback,2.5,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.8799306992934-2.34082191780822-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.8799306992934-2.34369863013699-52.5,Price_level,POSITIVE,median_fallback,1.0,60.0,0.016666666666666666,False,extreme_pos_rate,
results-48.8799306992934-2.34513698630137-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.8799306992934-2.34945205479452-52.5,Price_level,POSITIVE,median_fallback,1.5,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.8804032-2.335787671-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.8804032-2.34010274-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.8804032-2.357363014-52.5,Price_level,POSITIVE,median_fallback,2.0,32.0,0.96875,False,extreme_pos_rate,
results-48.8808757087435-2.33506849315069-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9666666666666667,False,extreme_pos_rate,
results-48.88134821-2.334349315-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.03333333333333333,True,,0.2332
results-48.88134821-2.337226027-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.016666666666666666,False,extreme_pos_rate,
results-48.88134821-2.363116438-52.5,Price_level,POSITIVE,median_fallback,1.5,38.0,0.9736842105263158,False,extreme_pos_rate,
results-48.88134821-2.364554795-52.5,Price_level,POSITIVE,median_fallback,1.0,60.0,0.03333333333333333,False,concept_cap,
results-48.8818207181936-2.32787671232877-52.5,Price_level,POSITIVE,median_fallback,1.0,60.0,0.016666666666666666,False,extreme_pos_rate,
results-48.8818207181936-2.34513698630137-52.5,Price_level,POSITIVE,median_fallback,2.0,43.0,0.9767441860465116,False,extreme_pos_rate,
results-48.8818207181936-2.37246575342466-52.5,Price_level,POSITIVE,median_fallback,2.0,52.0,0.9807692307692307,False,extreme_pos_rate,
results-48.88229322-2.32859589-52.5,Price_level,POSITIVE,median_fallback,1.0,60.0,0.03333333333333333,False,concept_cap,
results-48.88229322-2.334349315-52.5,Price_level,POSITIVE,median_fallback,2.5,59.0,0.9661016949152542,False,extreme_pos_rate,
results-48.88229322-2.337226027-52.5,Price_level,POSITIVE,median_fallback,2.0,40.0,0.975,False,extreme_pos_rate,
results-48.8827657276437-2.33219178082192-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.8827657276437-2.36095890410959-52.5_1,Price_level,POSITIVE,median_fallback,1.0,58.0,0.017241379310344827,False,extreme_pos_rate,
results-48.8827657276437-2.37102739726027-52.5,Price_level,POSITIVE,median_fallback,1.5,60.0,0.95,False,extreme_pos_rate,
results-48.8827657276437-2.38253424657534-52.5,Price_level,POSITIVE,median_fallback,1.5,34.0,0.9705882352941176,False,extreme_pos_rate,
results-48.88323823-2.334349315-52.5,Price_level,POSITIVE,median_fallback,2.0,47.0,0.9787234042553191,False,extreme_pos_rate,
results-48.88323823-2.341541096-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.8837107370937-2.32787671232877-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.8837107370938-2.33075342465753-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9666666666666667,False,extreme_pos_rate,
results-48.8837107370938-2.34082191780822-52.5,Price_level,POSITIVE,median_fallback,2.0,52.0,0.9807692307692307,False,extreme_pos_rate,
results-48.88418324-2.327157534-52.5,Price_level,POSITIVE,median_fallback,2.0,56.0,0.9821428571428571,False,extreme_pos_rate,
results-48.88418324-2.330034247-52.5,Price_level,POSITIVE,median_fallback,1.5,48.0,0.9791666666666666,False,extreme_pos_rate,
results-48.88418324-2.332910959-52.5,Price_level,POSITIVE,median_fallback,1.0,56.0,0.017857142857142856,False,extreme_pos_rate,
results-48.88418324-2.34010274-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.88512825-2.330034247-52.5,Price_level,POSITIVE,median_fallback,1.0,54.0,0.037037037037037035,False,concept_cap,
results-48.8856007559939-2.33794520547945-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.016666666666666666,False,extreme_pos_rate,
results-48.8856007559939-2.34513698630137-52.5,Price_level,POSITIVE,median_fallback,1.5,48.0,0.9791666666666666,False,extreme_pos_rate,
results-48.886545765444-2.3336301369863-52.5,Price_level,POSITIVE,median_fallback,2.0,55.0,0.01818181818181818,False,extreme_pos_rate,
results-48.886545765444-2.34082191780822-52.5,Price_level,POSITIVE,median_fallback,2.0,40.0,0.025,False,extreme_pos_rate,
results-48.886545765444-2.34657534246575-52.5,Price_level,POSITIVE,median_fallback,1.5,55.0,0.9818181818181818,False,extreme_pos_rate,
results-48.88701827-2.34010274-52.5,Price_level,POSITIVE,median_fallback,2.0,34.0,0.9705882352941176,False,extreme_pos_rate,
results-48.88701827-2.347294521-52.5,Price_level,POSITIVE,median_fallback,1.0,60.0,0.03333333333333333,False,concept_cap,
results-48.8874907748941-2.35376712328767-52.5,Price_level,POSITIVE,median_fallback,1.0,60.0,0.016666666666666666,False,extreme_pos_rate,
results-48.88890829-2.344417808-52.5,Price_level,POSITIVE,median_fallback,2.0,56.0,0.9821428571428571,False,extreme_pos_rate,
results-48.8898533-2.361678082-52.5,Price_level,POSITIVE,median_fallback,1.5,36.0,0.9722222222222222,False,extreme_pos_rate,
results-48.8903258032444-2.33938356164384-52.5,Price_level,POSITIVE,median_fallback,1.0,53.0,0.018867924528301886,False,extreme_pos_rate,
results-48.8903258032444-2.36095890410959-52.5,Price_level,POSITIVE,median_fallback,2.0,48.0,0.9791666666666666,False,extreme_pos_rate,
results-48.89079831-2.360239726-52.5,Price_level,POSITIVE,median_fallback,1.0,60.0,0.016666666666666666,False,extreme_pos_rate,
results-48.89079831-2.361678082-52.5,Price_level,POSITIVE,median_fallback,1.5,60.0,0.9833333333333333,False,extreme_pos_rate,
results-48.89079831-2.376061644-52.5,Price_level,POSITIVE,median_fallback,2.0,60.0,0.9666666666666667,False,extreme_pos_rate,
results-48.8912708126945-2.33506849315069-52.5_1,Price_level,POSITIVE,median_fallback,2.0,60.0,0.016666666666666666,False,extreme_pos_rate,
results-48.89268833-2.335787671-52.5,Price_level,POSITIVE,median_fallback,1.5,54.0,0.9814814814814815,False,extreme_pos_rate,
results-48.89268833-2.363116438-52.5,Price_level,POSITIVE,median_fallback,1.5,40.0,0.975,False,extreme_pos_rate,
results-48.89363334-2.332910959-52.5,Price_level,POSITIVE,median_fallback,1.5,57.0,0.9824561403508771,False,extreme_pos_rate,
results-48.89552336-2.383253425-52.5,Price_level,POSITIVE,median_fallback,2.0,37.0,0.972972972972973,False,extreme_pos_rate,
results-48.89741337-2.344417808-52.5,Price_level,POSITIVE,median_fallback,2.0,44.0,0.9545454545454546,False,extreme_pos_rate,
sale_saleOrderLine_105,price,POSITIVE,otsu,2550.2204545454542,30.0,0.06666666666666667,False,concept_cap,
specialisations,cost,POSITIVE,otsu,6.1875,93.0,0.5161290322580645,False,concept_cap,
spider_product_info,price,POSITIVE,otsu,3102.448275862069,129.0,0.21705426356589147,False,concept_cap,
styles_19,sale_price,POSITIVE,otsu,442.84375,199.0,0.9246231155778895,False,extreme_pos_rate,
sub3,Sales,,,,,,False,high_cardinality,
tcu_games_2014-2016,home_id,POSITIVE,otsu,323.5,84.0,0.7380952380952381,False,concept_cap,
trades_14,transaction_cost,POSITIVE,otsu,21.191995,34.0,0.058823529411764705,True,,0.6176
transactions_90,Total_Price,POSITIVE,otsu,52.05956521739131,30.0,0.13333333333333333,True,,0.7667
variableReport_1_Plovdiv,type_estimated,POSITIVE,otsu,27.346153846153847,32.0,0.34375,True,,1.0
villanova_games_2014-2016,home_id,POSITIVE,otsu,299.6875,83.0,0.25301204819277107,False,concept_cap,
z_abstraction_tables_licensed_FeatureTable_ROM_VIC_Normalized_Female,VALUATION,POSITIVE,otsu,1.0828937713380433,93.0,0.053763440860215055,True,,0.6075
z_beats_per_minute_tables_licensed_2009_saturn_vue_modified,rating_value,POSITIVE,otsu,3.519230769230769,35.0,0.8857142857142857,True,,0.2887
z_beauty_sleep_tables_licensed_amazon_books,List Price,POSITIVE,otsu,53.94318181818181,325.0,0.03076923076923077,True,,0.5615
z_beauty_sleep_tables_licensed_books,Price,,,,,,False,high_cardinality,
z_beauty_sleep_tables_licensed_books_16,Price,,,,,,False,high_cardinality,
z_beauty_sleep_tables_licensed_books_17,Price,,,,,,False,high_cardinality,
z_beauty_sleep_tables_licensed_books_20,Price,,,,,,False,high_cardinality,
z_beauty_sleep_tables_licensed_books_35,Price,,,,,,False,high_cardinality,
z_beauty_sleep_tables_licensed_books_36,Price,,,,,,False,high_cardinality,
z_bits_per_second_tables_licensed_2009_kia_sportage_modified,rating_value,POSITIVE,otsu,3.5580357142857144,79.0,0.9240506329113924,False,extreme_pos_rate,
z_cease_tables_licensed_gjopen-scores-2019,Median Score,POSITIVE,otsu,0.4471811594202898,74.0,0.21621621621621623,True,,0.9324
z_channel_capacity_tables_licensed_2009_kia_borrego_modified,rating_value,POSITIVE,otsu,3.9951923076923075,57.0,0.9298245614035088,False,extreme_pos_rate,
z_channel_capacity_tables_licensed_2009_nissan_frontier_modified,rating_value,POSITIVE,otsu,3.821428571428571,39.0,0.8717948717948718,True,,0.2389
z_channel_capacity_tables_licensed_2009_toyota_sienna_modified,rating_value,POSITIVE,otsu,3.140625,83.0,0.9397590361445783,False,extreme_pos_rate,
z_count_per_minute_tables_licensed_2009_hyundai_azera_modified,rating_value,POSITIVE,otsu,4.114583333333334,31.0,0.967741935483871,False,extreme_pos_rate,
z_count_per_minute_tables_licensed_2009_toyota_prius_modified,rating_value,POSITIVE,otsu,3.671875,127.0,0.9212598425196851,False,extreme_pos_rate,
